,id,tomato1,tomato2,s02,s03,s04,s05,s06,s07,s08,s09,s10,s11,finsave,finsaveqty,sexf,books,impulse,finplan,fincompare,impulse_regret,saveatt_item,saveatt,B1,B2,B3,B4,B5,B6,B7,A1,A2,A3,A4,A5,A6,A7,C1,C2,C3,C4,C5,C6,C7,schoolID,treatment,budget_ind,fin02c_,cityd1,cityd2,cityd3,grade8,agemonths,ageyrs,homemum,homedad,cogn1,cogn2,cogn3,cogn4,relmath,migrantbackground,month_APR
327,191,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,1.0,4.0,5.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,9,1,45.0,8.5,1,0,0,0.0,174.0,14.5,0.0,1.0,0.0,0.0,0.0,0.0,2.1176472,1.0,0.0
328,1243,0.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,,3.0,1.0,30.0,1.0,2.0,,2.0,3.0,2.0,5.0,5.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,2.0,3.0,3.0,3.0,14,1,10.0,0.0,1,0,0,0.0,164.0,13.666667,1.0,1.0,0.0,0.0,0.0,0.0,-0.7647059,0.0,1.0
329,1239,0.0,,1.0,3.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,0.0,,0.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,14,1,,,1,0,0,0.0,159.0,13.25,1.0,1.0,0.0,0.0,0.0,0.0,0.2352941,0.0,1.0
330,193,1.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,,3.0,2.0,0.0,,0.0,,1.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,9,1,100.0,0.0,1,0,0,0.0,184.0,15.333333,0.0,0.0,0.0,1.0,0.0,0.0,-0.8823528,0.0,0.0
331,183,1.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,12.0,0.0,2.0,2.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9,1,10.0,52.0,1,0,0,0.0,180.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11764717,1.0,0.0
332,1245,0.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,,0.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,14,1,40.0,0.0,1,0,0,0.0,161.0,13.416667,1.0,1.0,0.0,0.0,0.0,0.0,1.2352941,0.0,1.0
333,194,,,2.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,0.0,,1.0,2.0,2.0,5.0,1.0,3.0,5.0,5.0,2.0,3.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,9,1,30.0,10.0,1,0,0,0.0,158.0,13.166667,1.0,0.0,1.0,0.0,0.0,0.0,1.1176472,1.0,0.0
334,189,1.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,15.0,0.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,9,1,10.0,5.0,1,0,0,0.0,172.0,14.333333,1.0,1.0,1.0,1.0,0.0,0.0,-0.8823528,0.0,0.0
335,1238,,,1.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,0.0,,1.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,1,,,1,0,0,0.0,183.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.7647059,0.0,1.0
336,1252,0.0,1.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,3.0,0.0,,1.0,1.0,3.0,1.0,1.0,3.0,5.0,5.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,14,1,60.0,,1,0,0,0.0,173.0,14.416667,1.0,1.0,1.0,0.0,0.0,0.0,0.2352941,1.0,1.0
337,1240,1.0,,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,0.0,,0.0,2.0,5.0,5.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,14,1,,,1,0,0,0.0,169.0,14.083333,1.0,1.0,0.0,0.0,0.0,0.0,0.2352941,0.0,1.0
338,1236,1.0,,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,70.0,0.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,14,1,50.0,10.0,1,0,0,0.0,182.0,15.166667,1.0,1.0,0.0,0.0,0.0,0.0,0.2352941,0.0,1.0
339,1244,,,3.0,3.0,1.0,4.0,3.0,4.0,1.0,4.0,3.0,2.0,0.0,,0.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,14,1,,200.0,1,0,0,0.0,179.0,14.916667,1.0,0.0,0.0,0.0,0.0,0.0,-0.7647059,0.0,1.0
340,1250,,0.0,3.0,3.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,3.0,0.0,,1.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,14,1,45.0,25.0,1,0,0,0.0,162.0,13.5,1.0,1.0,0.0,0.0,0.0,0.0,-0.7647059,0.0,1.0
341,181,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,165.0,0.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,9,1,10.0,,1,0,0,0.0,170.0,14.166667,1.0,1.0,1.0,0.0,0.0,0.0,1.1176472,1.0,0.0
342,1247,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,10.0,0.0,1.0,3.0,3.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,14,1,20.0,20.0,1,0,0,0.0,169.0,14.083333,1.0,1.0,1.0,1.0,0.0,0.0,0.2352941,0.0,1.0
343,184,0.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,0.0,3.0,3.0,5.0,1.0,3.0,4.0,,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,9,1,6.0,15.0,1,0,0,0.0,165.0,13.75,1.0,1.0,0.0,0.0,1.0,0.0,0.11764717,0.0,0.0
344,180,1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,50.0,0.0,2.0,,,1.0,5.0,5.0,2.5,1.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,9,1,20.0,40.0,1,0,0,0.0,160.0,13.333333,1.0,1.0,0.0,0.0,0.0,0.0,0.11764717,1.0,0.0
345,186,1.0,1.0,3.0,3.0,1.0,3.0,,2.0,1.0,2.0,1.0,3.0,0.0,,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,9,1,10.0,5.0,1,0,0,0.0,179.0,14.916667,1.0,1.0,0.0,0.0,0.0,0.0,-0.8823528,1.0,0.0
346,1249,0.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,0.0,,1.0,1.0,3.0,5.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,14,1,45.0,20.0,1,0,0,0.0,177.0,14.75,1.0,0.0,0.0,0.0,0.0,0.0,0.2352941,0.0,1.0
347,43,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,0.0,,1.0,,2.0,3.0,3.0,5.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,23,1,50.0,10.0,0,0,1,1.0,190.0,15.833333,1.0,1.0,1.0,1.0,0.0,0.0,-0.055555582,0.0,1.0
348,975,,1.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,,0.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3,1,75.0,60.0,1,0,0,0.0,158.0,13.166667,1.0,0.0,0.0,0.0,0.0,0.0,0.26315784,1.0,1.0
349,788,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,4,1,,,1,0,0,0.0,,,,,0.0,0.0,0.0,0.0,,,1.0
350,973,,,3.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,0.0,,1.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3,1,10.0,5.0,1,0,0,0.0,167.0,13.916667,1.0,1.0,1.0,1.0,0.0,0.0,-0.73684216,0.0,1.0
351,34,0.0,1.0,3.0,3.0,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,0.0,,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,23,1,200.0,105.0,0,0,1,1.0,184.0,15.333333,0.0,0.0,0.0,0.0,0.0,0.0,-1.0555556,0.0,1.0
352,52,0.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,0.0,,0.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,23,1,,,0,0,1,1.0,179.0,14.916667,1.0,1.0,0.0,0.0,0.0,0.0,-1.0555556,1.0,1.0
353,798,,1.0,3.0,,,4.0,2.0,3.0,,1.0,1.0,,0.0,,0.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,1,30.0,12.5,1,0,0,0.0,159.0,13.25,1.0,1.0,1.0,0.0,0.0,0.0,1.2105262,1.0,1.0
354,495,1.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,200.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,25,1,34.0,50.0,0,0,1,1.0,178.0,14.833333,1.0,1.0,0.0,0.0,0.0,0.0,-0.4000001,1.0,1.0
355,41,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,10.0,1.0,3.0,3.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,23,1,30.0,20.0,0,0,1,1.0,187.0,15.583333,1.0,1.0,0.0,0.0,0.0,0.0,0.9444444,0.0,1.0
356,790,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,30.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,4,1,80.0,20.0,1,0,0,0.0,165.0,13.75,1.0,1.0,0.0,1.0,1.0,0.0,1.2105262,0.0,1.0
357,977,1.0,,3.0,3.0,2.0,,1.0,1.0,1.0,,2.0,3.0,0.0,,0.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3,1,13.0,20.0,1,0,0,0.0,165.0,13.75,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0
358,979,1.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,20.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3,1,20.0,18.0,1,0,0,0.0,165.0,13.75,1.0,1.0,0.0,1.0,0.0,0.0,-1.7368422,1.0,1.0
359,974,1.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,20.0,0.0,3.0,5.0,1.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,3,1,50.0,70.0,1,0,0,0.0,172.0,14.333333,1.0,1.0,0.0,0.0,0.0,0.0,0.26315784,1.0,1.0
360,797,,,3.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,,0.0,,0.0,,,5.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4,1,15.0,15.0,1,0,0,0.0,157.0,13.083333,1.0,1.0,1.0,1.0,0.0,0.0,0.21052623,0.0,1.0
361,484,,,3.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,0.0,,0.0,1.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,25,1,40.0,50.0,0,0,1,1.0,181.0,15.083333,1.0,1.0,0.0,0.0,0.0,1.0,0.5999999,1.0,1.0
362,50,0.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,,0.0,,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,1,100.0,20.0,0,0,1,1.0,179.0,14.916667,1.0,1.0,1.0,0.0,0.0,0.0,-0.055555582,0.0,1.0
363,796,,,3.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,,0.0,3.0,3.0,5.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4,1,0.0,0.0,1,0,0,0.0,157.0,13.083333,1.0,1.0,1.0,1.0,0.0,0.0,0.21052623,1.0,1.0
364,806,0.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,3.0,0.0,,0.0,3.0,5.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,120.0,90.0,1,0,0,0.0,174.0,14.5,1.0,1.0,0.0,0.0,0.0,0.0,-0.7894738,0.0,1.0
365,976,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,0.0,,1.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3,1,100.0,40.0,1,0,0,0.0,157.0,13.083333,1.0,1.0,0.0,1.0,1.0,0.0,0.26315784,0.0,1.0
366,804,1.0,1.0,3.0,,1.0,4.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,10.0,0.0,2.0,4.0,5.0,3.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4,1,35.0,20.0,1,0,0,0.0,173.0,14.416667,1.0,1.0,0.0,0.0,0.0,0.0,1.2105262,0.0,1.0
367,966,,1.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,,1.0,80.0,0.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3,1,0.0,4.0,1,0,0,0.0,158.0,13.166667,1.0,1.0,0.0,0.0,0.0,0.0,1.2631578,1.0,1.0
368,487,1.0,0.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,0.0,,0.0,1.0,2.0,5.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,25,1,60.0,60.0,0,0,1,1.0,193.0,16.083334,1.0,1.0,1.0,0.0,0.0,0.0,-1.4000001,1.0,1.0
369,970,,,3.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,,0.0,,1.0,2.0,3.0,5.0,3.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3,1,18.0,5.0,1,0,0,0.0,165.0,13.75,1.0,1.0,0.0,0.0,0.0,0.0,0.26315784,1.0,1.0
370,968,,,3.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,,0.0,3.0,5.0,1.0,1.0,4.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,3,1,40.0,55.0,1,0,0,0.0,168.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,0.26315784,0.0,1.0
371,984,0.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,10.0,0.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3,1,10.0,10.0,1,0,0,0.0,163.0,13.583333,1.0,1.0,0.0,1.0,0.0,0.0,0.26315784,1.0,1.0
372,489,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,25,1,30.0,40.0,0,0,1,1.0,176.0,14.666667,1.0,1.0,0.0,0.0,0.0,0.0,-0.4000001,1.0,1.0
373,35,,,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,,1.0,,,,,,,,3.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,23,1,,,0,0,1,1.0,184.0,15.333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.055555582,0.0,1.0
374,485,0.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,25,1,3.0,39.0,0,0,1,1.0,176.0,14.666667,1.0,1.0,0.0,0.0,0.0,0.0,-0.4000001,1.0,1.0
375,789,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,70.0,0.0,3.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4,1,100.0,310.0,1,0,0,0.0,164.0,13.666667,1.0,1.0,0.0,0.0,0.0,0.0,-0.7894738,0.0,1.0
376,784,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,0.0,,0.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,4,1,45.0,30.0,1,0,0,0.0,163.0,13.583333,1.0,1.0,0.0,0.0,0.0,0.0,0.21052623,1.0,1.0
377,969,,,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,50.0,1.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3,1,20.0,30.0,1,0,0,0.0,182.0,15.166667,1.0,0.0,0.0,0.0,0.0,1.0,-0.73684216,0.0,1.0
378,46,1.0,1.0,1.0,3.0,2.0,3.0,,1.0,1.0,1.0,2.0,3.0,0.0,,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,1,16.0,0.5,0,0,1,1.0,184.0,15.333333,0.0,0.0,0.0,1.0,0.0,0.0,-0.055555582,1.0,1.0
379,802,0.0,0.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,50.0,0.0,,3.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,4,1,50.0,100.0,1,0,0,0.0,179.0,14.916667,,,0.0,0.0,0.0,0.0,-1.7894738,0.0,1.0
380,783,1.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,,0.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4,1,,,1,0,0,0.0,166.0,13.833333,1.0,0.0,0.0,0.0,0.0,0.0,1.2105262,1.0,1.0
381,980,,,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,0.0,4.0,5.0,3.0,5.0,1.0,5.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3,1,15.0,16.0,1,0,0,0.0,156.0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2631578,1.0,1.0
382,37,0.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,20.0,0.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,23,1,70.0,60.1,0,0,1,1.0,180.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.055555582,1.0,1.0
383,40,0.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,1.0,65.0,,,,,,,,,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,23,1,,,0,0,1,1.0,,,,,0.0,0.0,0.0,0.0,,,1.0
384,985,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,,0.0,5.0,2.0,5.0,5.0,3.0,4.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,3,1,15.0,1.5,1,0,0,0.0,174.0,14.5,1.0,1.0,0.0,1.0,0.0,0.0,1.2631578,1.0,1.0
